學校代碼,校名,校系科組學程代碼,系名,招生群（類）別
213,建國科技大學,213008,電子工程系,03 電機與電子群電機類
213,建國科技大學,213009,電子工程系,04 電機與電子群資電類
213,建國科技大學,213010,土木工程系,06 土木與建築群
213,建國科技大學,213011,土木工程系,07 設計群
213,建國科技大學,213012,土木工程系,14 農業群
213,建國科技大學,213013,資訊管理系,04 電機與電子群資電類
213,建國科技大學,213014,資訊管理系,09 商業與管理群
213,建國科技大學,213015,資訊管理系,17 餐旅群
213,建國科技大學,213016,應用外語系,15 外語群英語類
213,建國科技大學,213017,應用外語系,16 外語群日語類
213,建國科技大學,213018,應用外語系,17 餐旅群
213,建國科技大學,213019,國際企業管理系,09 商業與管理群
213,建國科技大學,213020,國際企業管理系,16 外語群日語類
213,建國科技大學,213021,國際企業管理系,17 餐旅群
213,建國科技大學,213022,自動化工程系,01 機械群
213,建國科技大學,213023,自動化工程系,02 動力機械群
213,建國科技大學,213024,自動化工程系,04 電機與電子群資電類
213,建國科技大學,213025,視覺傳達設計系商業設計組,07 設計群
213,建國科技大學,213026,視覺傳達設計系商業設計組,09 商業與管理群
213,建國科技大學,213027,視覺傳達設計系商業設計組,20 藝術群影視類
213,建國科技大學,213028,視覺傳達設計系媒體設計組,04 電機與電子群資電類
213,建國科技大學,213029,視覺傳達設計系媒體設計組,07 設計群
213,建國科技大學,213030,視覺傳達設計系媒體設計組,09 商業與管理群
213,建國科技大學,213031,空間設計系,01 機械群
213,建國科技大學,213032,空間設計系,06 土木與建築群
213,建國科技大學,213033,空間設計系,07 設計群
213,建國科技大學,213034,運動健康與休閒系,01 機械群
213,建國科技大學,213035,運動健康與休閒系,04 電機與電子群資電類
213,建國科技大學,213036,運動健康與休閒系,17 餐旅群
213,建國科技大學,213037,美容系,07 設計群
213,建國科技大學,213038,美容系,13 家政群生活應用類
213,建國科技大學,213039,美容系,17 餐旅群
213,建國科技大學,213040,觀光系,09 商業與管理群
213,建國科技大學,213041,觀光系,14 農業群
213,建國科技大學,213042,觀光系,17 餐旅群
213,建國科技大學,213043,行銷與服務管理系,02 動力機械群
213,建國科技大學,213044,行銷與服務管理系,09 商業與管理群
213,建國科技大學,213045,行銷與服務管理系,17 餐旅群
213,建國科技大學,213046,創意產品與遊戲設計系,01 機械群
213,建國科技大學,213047,創意產品與遊戲設計系,04 電機與電子群資電類
213,建國科技大學,213048,創意產品與遊戲設計系,07 設計群
214,明志科技大學,214001,工業人工智慧學士學位學程,01 機械群
214,明志科技大學,214002,工業人工智慧學士學位學程,04 電機與電子群資電類
214,明志科技大學,214003,機械工程系精密機械組,01 機械群
214,明志科技大學,214004,機械工程系光機電組,01 機械群
214,明志科技大學,214005,機械工程系車輛組,02 動力機械群
214,明志科技大學,214006,電機工程系,03 電機與電子群電機類
214,明志科技大學,214007,電機工程系,04 電機與電子群資電類
214,明志科技大學,214008,電子工程系,04 電機與電子群資電類
214,明志科技大學,214009,化學工程系,05 化工群
214,明志科技大學,214010,半導體材料與製程學士學位學程,01 機械群
214,明志科技大學,214011,半導體材料與製程學士學位學程,04 電機與電子群資電類
214,明志科技大學,214012,半導體材料與製程學士學位學程,05 化工群
214,明志科技大學,214013,環境與安全衛生工程系,01 機械群
214,明志科技大學,214014,環境與安全衛生工程系,04 電機與電子群資電類
214,明志科技大學,214015,環境與安全衛生工程系,09 商業與管理群
214,明志科技大學,214016,材料工程系,01 機械群
214,明志科技大學,214017,材料工程系,03 電機與電子群電機類
214,明志科技大學,214018,材料工程系,04 電機與電子群資電類
214,明志科技大學,214019,工業工程與管理系,01 機械群
214,明志科技大學,214020,工業工程與管理系,04 電機與電子群資電類
214,明志科技大學,214021,工業工程與管理系,09 商業與管理群
214,明志科技大學,214022,經營管理系,09 商業與管理群
214,明志科技大學,214023,經營管理系,15 外語群英語類
214,明志科技大學,214024,經營管理系,07 設計群
214,明志科技大學,214025,工業設計系,01 機械群
214,明志科技大學,214026,工業設計系,07 設計群
214,明志科技大學,214027,數位行銷設計學士學位學程,09 商業與管理群
214,明志科技大學,214028,數位行銷設計學士學位學程,07 設計群
214,明志科技大學,214029,視覺傳達設計系,07 設計群
215,高苑科技大學,215001,電機工程系,01 機械群
215,高苑科技大學,215002,電機工程系,02 動力機械群
215,高苑科技大學,215003,電機工程系,03 電機與電子群電機類
215,高苑科技大學,215004,機械與自動化工程系,01 機械群
215,高苑科技大學,215005,機械與自動化工程系,02 動力機械群
215,高苑科技大學,215006,機械與自動化工程系,03 電機與電子群電機類
215,高苑科技大學,215007,智慧科技應用系,01 機械群
215,高苑科技大學,215008,智慧科技應用系,03 電機與電子群電機類
215,高苑科技大學,215009,智慧科技應用系,04 電機與電子群資電類
215,高苑科技大學,215010,建築系,06 土木與建築群
215,高苑科技大學,215011,建築系,07 設計群
215,高苑科技大學,215012,香妝與養生保健系,10 衛生與護理類
215,高苑科技大學,215013,香妝與養生保健系,13 家政群生活應用類
215,高苑科技大學,215014,香妝與養生保健系,17 餐旅群
215,高苑科技大學,215015,應用外語系英文組,09 商業與管理群
215,高苑科技大學,215016,應用外語系英文組,15 外語群英語類
215,高苑科技大學,215017,應用外語系英文組,17 餐旅群
215,高苑科技大學,215018,應用外語系日文組,09 商業與管理群
215,高苑科技大學,215019,應用外語系日文組,16 外語群日語類
215,高苑科技大學,215020,應用外語系日文組,17 餐旅群
215,高苑科技大學,215021,休閒運動管理系,01 機械群
215,高苑科技大學,215022,休閒運動管理系,14 農業群
215,高苑科技大學,215023,休閒運動管理系,17 餐旅群
215,高苑科技大學,215024,觀光事業管理系,11 食品群
215,高苑科技大學,215025,觀光事業管理系,16 外語群日語類
215,高苑科技大學,215026,觀光事業管理系,17 餐旅群
215,高苑科技大學,215027,資訊傳播與行銷系,01 機械群
215,高苑科技大學,215028,資訊傳播與行銷系,09 商業與管理群
215,高苑科技大學,215029,資訊傳播與行銷系,20 藝術群影視類
216,大仁科技大學,216001,藥學系藥學組,10 衛生與護理類
216,大仁科技大學,216002,環境與職業安全衛生系,02 動力機械群
216,大仁科技大學,216003,環境與職業安全衛生系,03 電機與電子群電機類
216,大仁科技大學,216004,環境與職業安全衛生系,14 農業群
216,大仁科技大學,216005,寵物照護暨美容學士學位學程,13 家政群生活應用類
216,大仁科技大學,216006,寵物照護暨美容學士學位學程,14 農業群
216,大仁科技大學,216007,寵物照護暨美容學士學位學程,17 餐旅群
216,大仁科技大學,216008,消防安全學士學位學程,01 機械群
216,大仁科技大學,216009,消防安全學士學位學程,02 動力機械群
216,大仁科技大學,216010,消防安全學士學位學程,03 電機與電子群電機類
216,大仁科技大學,216011,護理系,09 商業與管理群
216,大仁科技大學,216012,護理系,10 衛生與護理類
216,大仁科技大學,216013,護理系,13 家政群生活應用類
216,大仁科技大學,216014,休閒運動管理系,09 商業與管理群
216,大仁科技大學,216015,休閒運動管理系,14 農業群
216,大仁科技大學,216016,休閒運動管理系,17 餐旅群
216,大仁科技大學,216017,餐旅管理系,17 餐旅群
216,大仁科技大學,216018,觀光事業系,09 商業與管理群
216,大仁科技大學,216019,觀光事業系,16 外語群日語類
216,大仁科技大學,216020,觀光事業系,17 餐旅群
216,大仁科技大學,216021,社會工作系,09 商業與管理群
216,大仁科技大學,216022,社會工作系,12 家政群幼保類
216,大仁科技大學,216023,社會工作系,17 餐旅群
216,大仁科技大學,216024,多媒體設計系,09 商業與管理群
216,大仁科技大學,216025,多媒體設計系,07 設計群
216,大仁科技大學,216026,多媒體設計系,20 藝術群影視類
216,大仁科技大學,216027,生命禮儀暨關懷事業系,09 商業與管理群
216,大仁科技大學,216028,生命禮儀暨關懷事業系,11 食品群
216,大仁科技大學,216029,生命禮儀暨關懷事業系,13 家政群生活應用類
217,聖約翰科技大學,217001,電機工程系,03 電機與電子群電機類
217,聖約翰科技大學,217002,電機工程系,04 電機與電子群資電類
217,聖約翰科技大學,217003,資訊工程系,03 電機與電子群電機類
217,聖約翰科技大學,217004,資訊工程系,04 電機與電子群資電類
217,聖約翰科技大學,217005,工業管理系,01 機械群
217,聖約翰科技大學,217006,工業管理系,08 工程與管理類
217,聖約翰科技大學,217007,工業管理系,09 商業與管理群
217,聖約翰科技大學,217008,多媒體設計系,07 設計群
217,聖約翰科技大學,217009,樂齡福祉與健康促進系,12 家政群幼保類
217,聖約翰科技大學,217010,樂齡福祉與健康促進系,13 家政群生活應用類
218,嶺東科技大學,218001,企業管理系,09 商業與管理群
218,嶺東科技大學,218002,企業管理系,17 餐旅群
218,嶺東科技大學,218003,行銷與流通管理系,09 商業與管理群
218,嶺東科技大學,218004,行銷與流通管理系,17 餐旅群
218,嶺東科技大學,218005,國際企業系,09 商業與管理群
218,嶺東科技大學,218006,國際企業系,15 外語群英語類
218,嶺東科技大學,218007,國際企業系,16 外語群日語類
218,嶺東科技大學,218008,財務金融系,04 電機與電子群資電類
218,嶺東科技大學,218009,財務金融系,09 商業與管理群
218,嶺東科技大學,218010,財務金融系,17 餐旅群
218,嶺東科技大學,218011,會計資訊系,09 商業與管理群
218,嶺東科技大學,218012,會計資訊系,17 餐旅群
218,嶺東科技大學,218013,資訊管理系資訊管理應用組,04 電機與電子群資電類
218,嶺東科技大學,218014,資訊管理系資訊管理應用組,09 商業與管理群
218,嶺東科技大學,218015,資訊管理系數位生活設計組,07 設計群
218,嶺東科技大學,218016,資訊管理系數位生活設計組,09 商業與管理群
218,嶺東科技大學,218017,資訊科技系智慧聯網互動科技應用組,03 電機與電子群電機類
218,嶺東科技大學,218018,資訊科技系智慧聯網互動科技應用組,04 電機與電子群資電類
218,嶺東科技大學,218019,資訊科技系智慧聯網互動科技應用組,09 商業與管理群
218,嶺東科技大學,218020,資訊科技系行動與系統應用組,02 動力機械群
